id,text,lang,timestamp
1615307027751870465,"RT @Ben_sipahi: Google coreme DAVAR ÇOBANI yazınca altılı masanın @alibabacan çıkıyor 😎😎

Vestel Aydın #deprem ""TV 100"" ""Özgür Özel"" #KHKla…",tr,2023-01-17 12:16:27.445
1615307115685642245,@rasta_0926 お母さん、運が強い！！,ja,2023-01-17 12:16:47.759
1615307240474554371,"RT @nhk_archives: 【#阪神・淡路大震災 から28年】
地震発生直後の1995年1月17、18、19日に撮影された鉄道の被害です。鷹取、六甲道駅、御影小学校、石屋川駅、伊丹駅、西宮市上大市３丁目、西宮市松籟荘５丁目、六甲トンネル、石屋川操車場などが映っています。…",ja,2023-01-17 12:17:17.885
1615312042235432962,"RT @JMA_bousai: 【 #今日は何の日 】今日1月17日で #兵庫県南部地震 #阪神・淡路大震災 から28年となります。都市部で発生した地震のため、極めて深刻な被害となりました。今後の地震に備えるため、ぜひ以下のページで防災知識を確認してみてください。
#いのちとく…",ja,2023-01-17 12:36:23.283
1615312651730526209,"REPORTE SÍSMICO
IGP/CENSIS/RS 2023-0030
Fecha y Hora Local: 17/01/2023 06:34:07
Magnitud: 3.5
Profundidad: 51km
Latitud: -11.73
Longitud: -77.57
Intensidad: II Ancon
Referencia: 44 km al O de Ancon, Lima - Lima",es,2023-01-17 12:38:47.849
1615313664634163200,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:42:49.319
1615314613930688512,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:46:36.076
1615315755935100929,RT @insocial8424: @sebastian_gray @24HorasTVN yo vivo en esos departamentos y espero que nunca haya terremoto de 8 oh 9 grados porque seran…,es,2023-01-17 12:51:07.743
1615316516463054851,"2.2 magnitude #earthquake. 18 km from #BorregoSprings, CA, #UnitedStates https://t.co/0Lpn3zBdHX",ca,2023-01-17 12:54:10.043
1615316515489984513,"2.2 magnitude #earthquake. 11 mi from #BorregoSprings, CA, United States https://t.co/6Wb3CiLo5h",en,2023-01-17 12:54:10.839
1615317216529977344,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:56:57.253
1615317501310631936,"Alerta de Memoria - 17ENE1995 - 27 años - Terremoto - Kobe- Japon - 6.9 Mw - 6434 muertos.
Causas de muertes: 
🔹️89% aplastamiento
🔹️10% incendios 
🔹️1% otras causas.
Modelo constructivo en barrios residenciales fue factor de concentracion de mayoría de las víctimas. https://t.co/r2LIuJLxVV",es,2023-01-17 12:58:04.76
,,,2023-01-17 15:24:15.852
1615301302183133185,"RT @evrenese: #deprem Mağduriyetimizi anlayacaginizi ve #eyt Kapsam 31.12.1999 olacağı günü dört gözle bekliyoruz.
Syg.
@_cevdetyilmaz
@ekr…",tr,2023-01-17 11:53:41.896
1615301296906731520,"RT @nemo309_226_232: 阪神大震災きょう28年

日運
◼︎コード28→28年（数解き）

◼︎#阪神淡路大震災 が発生した1995年1月17日の日運はコード297『大量の粉塵に包まれた地震被災地』

今日の日運にも☀️コード297、同期コードのコード117が…",ja,2023-01-17 11:53:40.641
1615301403320385536,RT @NamandaSheillah: The elephant is the most difficult animal for man to live with. The elephant can survive only if forests survive lets…,en,2023-01-17 11:54:06.919
1615301506508652544,"さらに飛躍するオレオレ仮説😃
これまで見たところナマズが一番興奮するのは仲間が食事を始めた時だ。それをセンスするために何らかの鋭敏なセンサーを持つ。電位差かも知れないが、自身が水槽ごと回転させられるのを嫌がるので、磁気センサーを持ってるかも知れない。地震はそのセンサーを揺さぶる😄",ja,2023-01-17 11:54:30.644
1615301626843262980,🧐😖🙏 https://t.co/hoxU30zD1K,art,2023-01-17 11:54:59.648
1615301716270022658,"RT @sICknXi7EwcKLRL: 南海トラフ地震の1週間以内に別の巨大地震、最大で「平常時の3600倍起きやすい」 東北大などが試算(Science Portal)
#Yahooニュース
https://t.co/YQFdAwxntx",ja,2023-01-17 11:55:20.719
1615302543764246531,Centro de prevención de desastres lo del terremoto estuvo cool jajajaja #minería #japón #colombia #parati #fyp #kushiro #atardecer https://t.co/vIztNhB13C,es,2023-01-17 11:58:38.804
1615302629965582339,@miyakotuki いろいろ教訓があった災害でしたが、地震発生後の火災がとにかく恐ろしいですね,ja,2023-01-17 11:58:59.07
1615302766213345282,"RT @marocyokkai4: @shop_kakiko2 村山富市総理が自衛隊の派遣要請を故意ではないかと思うぐらい遅らせた結果、多くの人が亡くなった。
当時自衛隊は、地震直後にいつでも出動できるようスタンバイしていたことは既に証明されている。",ja,2023-01-17 11:59:30.656
1615302904155410434,"RT @Kkaann27055792: @ifarukaksu Vekilim amin
Lütfen deprem nedeniyle mağdur olmayalım
#Eyt99SonuHakkımız",tr,2023-01-17 12:00:03.639
1615303001325047809,"RT @0024tmhktb06am: これは閲覧注意なのですが、#阪神淡路大震災 の瞬間のコンビニエンスストアの映像です。
震度３とか４の地震なら「お、地震」って気づけるのですが、唐突に直下で震度７が来るとこうなるので何が起きたのか理解できません。ちなみに、あらゆるものが吹っ…",ja,2023-01-17 12:00:26.654
1615303098242666498,RT @serdaremirolu: Deprem nedeniyle yaşanan mağduriyetlerin giderilmesiicin 31aralık99 @AvOzlemZengin @turanbulent @akbasogluemin @_cevdety…,tr,2023-01-17 12:00:51.416
1615306639019773952,"RT @i_wrap_official: #熊本地震 では、炊き出しの #おにぎり で集団 #食中毒 も発生しました。

#おにぎりぽっけ は、その事例を基に主婦の皆さんと開発しました。

素手でご飯に触れるのは。リスクに繋がる事があるのです。

他にも…#アイラップ 、#ポリ…",ja,2023-01-17 12:14:54.907
1615306741088145413,@finepeace2012 そして2018年にも。油断大敵。常に備えておかないとね。,ja,2023-01-17 12:15:18.611
1615306854913159171,RT @Sonofthebeach33: این سیل نیست بمونی تو خونه تا کشته نشی، این زلزله است باید بیای بیرون تا زنده بمونی؛ تهران ۲۷ دی‌ماه✌🏻  #IRGCterrorist…,fa,2023-01-17 12:15:45.619
1615306935791931392,"RT @Miimg11: 明日をまもるナビ
1月22日 日曜
10:05 -10:50
NHK総合

関東大震災から今年で１００年
▼いま東京に大きな地震が起きたらどうなる？１０年ぶりに見直された被害想定の内容は
▼耐震診断や家具の転倒防止など家の揺れへの備えを紹介

ゲスト…",ja,2023-01-17 12:16:05.834
1615307029551128576,"RT @zgrlk81699869: @SaadetPartisi 100yılaYakışır BirlikteAffedin

fetö yargıda deprem yaratı bizlerde enkazında kaldık GenelAf istiyoruz ht…",tr,2023-01-17 12:16:27.743
1615307109310291968,でも、東北在住者はどこか遠くでの災害という感じだったかもしれないなと思う。こちらに引っ越してきたら、まだまだ空き地もあったし仮設に住んでいる人もいたんだよね。そして東日本大震災で実家が被災した時のこちらの人たちの親身になってくれたことを忘れない。,ja,2023-01-17 12:16:46.639
1615307249005768704,"RT @estukotoya: 1995年の今日、阪神淡路大震災が起き6434人の方が犠牲になりました。
黙祷をささげます。
地震の多い日本。
改めて原発はいらないの声を上げたい。",ja,2023-01-17 12:17:19.705
1615312049810313223,l1 those myriad6 souls destined7 to be engulfed8 in the earthquake of https://t.co/4C0eo1XvbH,en,2023-01-17 12:36:24.588
1615312726104104961,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳          https://t.co/m0k3UYW4Iu,en,2023-01-17 12:39:05.861
1615313669436604416,El que subió el costo del metro para darle mantenimiento total… pero a su camioneta…para de TRAIDORES!!! Y RATAS!! https://t.co/xLpfULxExB,es,2023-01-17 12:42:51.371
1615314672026112002,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:46:49.788
1615315760431398912,"RT @AusAmbNP: On🇳🇵's #NationalEarthquakeSafetyDay we recognise #AustraliaAwards alum Prof Bishal Nath Upreti. 
Through research &amp; awareness…",en,2023-01-17 12:51:09.074
1615316533504512001,"A 2.2 magnitude #earthquake occured at 18km N of Borrego Springs, CA. See the full report at: https://t.co/eRWWEfTKMi https://t.co/xpctEzc4YE",en,2023-01-17 12:54:13.916
1615317219121979393,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:56:56.844
1615317525155176449,"USGS reports a M0.74 earthquake, 7km WNW of Cobb, CA on 1/17/23 @ 11:56:10 UTChttps://t.co/x81KOCtYOx#earthquake",en,2023-01-17 12:58:09.741
1615317892593246208,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳           https://t.co/AppdZQ2wc8,en,2023-01-17 12:59:37.957
1615318361730072577,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:01:29.914
1615318357456326658,@Nishuji8 @rajeevrana1 2024 में सत्य शिखर पार्टी के लोकसभा प्रत्याशी बनकर शाकाहारी नशामुक्त देशभक्त सत्य सनातन धर्म राष्ट्र विकसित अखंड भारत हेतु विश्वोत्तम भारत सरकार का हिस्सा बनें,mr,2023-01-17 13:01:28.886
1615319387409633285,RT @NakagawaR: こういうの信じちゃう奴ってホタテ程度の知能なのかな？,ja,2023-01-17 13:05:33.98
1615301302757756928,"@412a713 職場で避難訓練と震災の話をしたよ。
でも周りは若い職員が多くて、なんとなくピンときてないって顔してた💦当たり前やけど。

私は家のドアが開かなくて隣の人に助けてもらった😨
校舎が潰れて仮設校舎で勉強したり…
最寄りが壊れたのを見て信じられなかったなぁ。",ja,2023-01-17 11:53:42.467
1615301411683856388,合掌 https://t.co/9RLtBgWFOS,ja,2023-01-17 11:54:07.731
1615301508131692545,@Paleosismolog balçova’da durum nedir ramazan hocam?,tr,2023-01-17 11:54:30.948
1615301621948514304,地震も台風も殆ど無いスペインから帰国して3・11だったからなぁ。地震台風のニュースにも馴れてしまうけど。地震は怖いし、一年中湿気があるのが馴れません；カビ嫌いだわぁ。,ja,2023-01-17 11:54:58.634
1615301723589083137,"RT @fthsvs06: #deprem zamanı irademiz dışında birkaç gün geç bildirimden 17 yıl kaybediyoruz lütfen duyun sesimizi🤲
@bekirkuvveterim @mvcem…",tr,2023-01-17 11:55:22.805
1615302544267563010,"RT @EqAlarm: [緊急地震速報] 16:38:13現在
第2報 予報
発生時刻：16:37:55
震央情報：上川地方北部
震源情報：44.0N 142.4E 10km
地震規模：M4.0 最大震度：3
予想震度：0.0 猶予時間：あと205秒 https://t.co…",ja,2023-01-17 11:58:39.136
1615302624051625987,"RT @metatetsu: ノルウェーのスヴァールバル諸島は地質学的に安定しており、今後1000年間は地震や火山,海没などは避けられる。

そこでは「文明崩壊に備えた保管」が行われており、100万種類の植物,作物の種が地下100m倉庫に納められている。

スヴァールバル世界種…",ja,2023-01-17 11:58:58.506
1615302766536306688,"RT @codanwalker: 28年前に阪神淡路大震災で多くの建物が倒壊しましたが、URの標準的構造の団地はほぼ無傷。建物に起因する負傷者は皆無だったそうです。

とはいえ倒れた家具に挟まれて負傷する方はたくさん居るので、室内の地震対策は大切です。",ja,2023-01-17 11:59:30.931
1615302900657573889,RT @fthsvs06: #deprem zamanı çalışmaya başladığımız için 1 2 günle 17 yıl kaybediyoruz lütfen unutmayın bizleri🤲 #Eyt99SonuHakkımız https:/…,tr,2023-01-17 12:00:02.755
1615303007260008448,"RT @gomaki19531: 私も当直先のクリニックで
突然の轟音と大きな揺れに目を覚ました
この地震で勤務していた病院の建物は使えなくなった
私が開業するきっかけになったのはこの地震
それまでは開業しても
上手くやっていける自信はなかった
地震が目を覚まし自信を与えてくれ…",ja,2023-01-17 12:00:28.694
1615303091573911555,"RT @BeliveauArmand3: 地震や火災に備えて保険を見直しましょう。
最大16社、40商品から最適な保険が見つかります。

一括比較はこちら
https://t.co/HuM7iDRD7b

火災保険/地震保険/健康保険/おすすめ/賃貸/一軒家/マンション/アパー…",ja,2023-01-17 12:00:50.797
1615306640189784065,"@straczynski The Northridge earthquake was 29 years ago today.  If memory serves, you all continued to film B5 that day despite all that was happening.  Did any of the sets suffer damage?  Any of the cast or crew suffer at home?  Thanks in advance.",en,2023-01-17 12:14:54.619
1615306740932698114,Deprem havası var dikkat edin !,tr,2023-01-17 12:15:18.914
1615306854602772482,"RT @Dream_Library_: 【訂正】
「マイコン博物館」「夢の図書館」「模型とラジオの博物館」は、近々に拡張移転を行います
移転先は、地震・津波・洪水・噴火等の災害リスクが小さい青梅市内です
展示場所が増えますので、是非、ご来館願います
マイ・コレクションにいつでも…",ja,2023-01-17 12:15:45.903
1615306944339902467,"RT @tvo_news: 【阪神淡路大震災28年　南海トラフに備え、津波想定訓練】
災害に備えるにあたって気になる数字があります。先日、政府の調査委員会が今後20年以内に南海トラフ巨大地震が起きる可能性をこれまでの「50～60％」から60％程度に引き上…
続きは↓
https…",ja,2023-01-17 12:16:06.991
1615307023620640773,"RT @learnmorejonasi: I've just been invited as a Guest, by one of my favorite Comics, Earthquake to his Radio Show ""QUAKE'S HOUSE"" on Kevin…",en,2023-01-17 12:16:27.175
1615307105510252550,@30cel4568 大丈夫でしたか？,ja,2023-01-17 12:16:46.027
1615307248175304705,@ohtahiromi1974 私の母もそうでした。94歳で大往生でしたが病院で入院してわずか一ヶ月でなくなりました。ガンでした病院から電話がきましたが亡くなるときを看取られませんでした母にいまでもすまないと心に残っています。,ja,2023-01-17 12:17:19.412
1615312052448559106,"RT @tree932174: 17日16時37分頃、北海道で最大震度3を観測する地震がありました。震源地は上川地方北部、M4.4。

日運
コード100「北海道に中規模〜大地震を強力に誘発する最主力コード」（北海道地震の発生）

天瀬ひみかさま
@amasehimika147…",ja,2023-01-17 12:36:25.748
1615312731263098886,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 12:39:06.757
1615313658145566720,"@jsanchezcristo #TransparenciaEs que en Bogotá se averigüe que está pasando con los colegios nuevos que se entregaron en 2022, al día de hoy las IED Esmaralda Arboleda, Gloria Valencia , Laura Herrera,Sonia Osorio ; no tienen rectores , ni docentes , ni personal para recibir a los niños y niñas.",es,2023-01-17 12:42:50.441
1615314681694138368,"【ブログ過去記事紹介】
阪神・淡路大震災の時、私は中国へいた…あれから28年。
https://t.co/SF7YjJYpaV",ja,2023-01-17 12:46:51.827
1615315770673713152,"@elprogramadear @telecincoes @anarosaq Vivan los Reyes Católicos:
(Ojo, no confundan con Franco. 
Este escudo es de 1492) https://t.co/vA46WVnwyn",es,2023-01-17 12:51:11.768
1615316533072515073,"M2.2 #earthquake 58mi WNW of #Brawley, CA at 03:50am. 11mi N of Borrego Springs, CA — https://t.co/h2Jn6VmvkV https://t.co/ojZsYuo8lY",en,2023-01-17 12:54:14.727
1615317218874785792,"BCTV earthquake coverage from May 3, 1996 #bctv #globalbc @GlobalBC @JasJohalBC #yvr #vancouver https://t.co/DKArb6yMHN",en,2023-01-17 12:56:58.46
1615317552795877379,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 12:58:16.841
1615317896019980291,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:59:39.085
1615318378175946752,New Earthquake 29.48 km of Banco Desconocido (Chile) - 4.20ML/28km - 17/01/2023 12:01:26 UTC (CSN/Automatic) (T0) https://t.co/8HIdMbKOGN,en,2023-01-17 13:01:32.888
1615318589678157824,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:02:23.91
1615318957271007234,"@jsanchezcristo Si va a ser el periodista encargado de su defensa, realice una investigación seria y muestre las PRUEBAS, si puede…",es,2023-01-17 13:03:51.809
1615301202509717508,"@ako_373040 かわはぎを肝醤油？
両方食べたことない😳",ja,2023-01-17 11:53:18.899
1615319563394064385,"RT @EQAlerts: #Earthquake M4.0 SULAWESI, INDONESIA 8mins ago 17 Jan 11:58 UTC - report/info: 
https://t.co/mS773wnDWR",in,2023-01-17 13:06:16.082
1615319711495106561,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 13:06:53.312
1615319860015403016,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 13:07:26.755
1615319876981121024,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:07:31.131
1615319893343145984,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:07:34.814
1615319948036825090,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:07:47.788
1615319971675906051,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:07:53.471
1615319990122733568,"RT @chairwarmer2: ５万円分の賞品当選が表示され、「商品を受け取るための条件」として求められたのは「５つのグループ、もしくは２０人の友人に拡散する」

手口が完全に🐭講
これ、実際には賞品なんてもちろん供与されないとしても、無限連鎖講防止法とかに引っかかる可能性…",ja,2023-01-17 13:07:57.881
1615320009303105538,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:08:01.943
1615320037291692034,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:08:08.852
1615320037631623168,"RT @chairwarmer2: ５万円分の賞品当選が表示され、「商品を受け取るための条件」として求められたのは「５つのグループ、もしくは２０人の友人に拡散する」

手口が完全に🐭講
これ、実際には賞品なんてもちろん供与されないとしても、無限連鎖講防止法とかに引っかかる可能性…",ja,2023-01-17 13:08:09.176
1615320039279980546,"RT @NHKWORLD_News: People across Japan are remembering the victims of 1995's Great Hanshin-Awaji Earthquake, which rocked Hyogo Prefecture…",en,2023-01-17 13:08:10.187
1615320067830431745,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:08:16.014
1615320141226733569,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 13:08:33.807
1615320157379006469,"RT @chairwarmer2: ５万円分の賞品当選が表示され、「商品を受け取るための条件」として求められたのは「５つのグループ、もしくは２０人の友人に拡散する」

手口が完全に🐭講
これ、実際には賞品なんてもちろん供与されないとしても、無限連鎖講防止法とかに引っかかる可能性…",ja,2023-01-17 13:08:37.923
1615320173157785606,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:08:41.855
1615320187196014594,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:08:44.828
1615320263570378752,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 13:09:03.172
1615320304620044292,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:09:13.828
1615320325318938625,"RT @chairwarmer2: ５万円分の賞品当選が表示され、「商品を受け取るための条件」として求められたのは「５つのグループ、もしくは２０人の友人に拡散する」

手口が完全に🐭講
これ、実際には賞品なんてもちろん供与されないとしても、無限連鎖講防止法とかに引っかかる可能性…",ja,2023-01-17 13:09:18.034
1615320364170592261,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:09:27.113
1615320438527381505,RT @lucadalzilio: #JobAlert🚨: Come join us for a 2-year postdoc position to develop a Digital Twin workflow for earthquake rupture. Read on…,en,2023-01-17 13:09:44.797
1615320492449361925,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 13:09:57.801
1615320532920201221,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:10:06.864
1615320574452203521,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 13:10:16.93
1615320602642100227,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳           https://t.co/DXx8OLycVQ,en,2023-01-17 13:10:24.117
1615320624406364161,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳           https://t.co/f0ri4nxzam,en,2023-01-17 13:10:28.835
1615320656844935168,"RT @EQAlerts: #Earthquake M4.6 Near Coast of Central Chile 17 Jan 11:53 UTC - report/info: 
https://t.co/VUc6kSKv6X",en,2023-01-17 13:10:36.946
1615320680899416065,those myriad6 souls destined7 to be engulfed8 in the earthquake of    48 #广州 #上海 #深圳           https://t.co/vphKwpXsgU,en,2023-01-17 13:10:42.895
1615320726868721666,"RT @betilagun: Baguira (antes Dior) se lleva súper bien con los conejos y es un terremoto, además de cariñosa. Es la primera en saludar a l…",es,2023-01-17 13:10:53.043
1615320757076385794,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:11:00.125
1615320825586151426,@nobu7hiroshi 南海トラフはよく聞くけど、神戸市も予想あるんや？けど、もうどこで起こってもおかしくない世の中やもんね…,ja,2023-01-17 13:11:16.843
1615320896004292609,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 13:11:33.759
1615321029328379904,I couldn’t imagine what a earthquake would be like. https://t.co/g1xDxONIcd,en,2023-01-17 13:12:05.779
,,,2023-01-17 15:24:19.852
1615320931697672195,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:11:42.283
1615320938458845191,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:11:44.479
1615320950597210112,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:11:47.005
1615320954414190595,RT @sakana20001: 被災局サンテレビの記録　阪神淡路大震災　The Great Hanshin-Awaji Earthquake　#earthquake https://t.co/ttybGSZAO7 @YouTubeより,ja,2023-01-17 13:11:47.941
1615321006725267456,Felicidades a @BorjaIglesias9 que cumple años el mismo día que mi terremoto Lola. Se ve que los 17 de enero nacen personas buenas y especiales.,es,2023-01-17 13:11:59.937
1615321064342429696,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:12:13.789
1615321072660013059,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:12:15.821
1615321087784681474,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:12:20.229
1615321106227015680,RT @jsanchezcristo: #TransparenciaEs lo que requiere el país sobre el trabajo que hizo el mindefensa en Guatemala. Durante su paso en ese p…,es,2023-01-17 13:12:24.05
1615321125348847619,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:12:28.736
1615321179891564548,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:12:41.851
1615321229719752706,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:12:53.641
1615321226557128704,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:12:53.132
1615321234635464707,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 13:12:54.98
1615321244236222465,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:12:56.849
1615321249991000065,"@benjaminwittes I use it for Ukraine, weather and when there is a 1) breaking or 2) developing story, Twitter excels at this.  An example of each case is
1) earthquake/tsunami,
2) election day returns.
Now even though I am staunchly pro-Ukraine, I'm getting right-wing excrement as ""For You"".",en,2023-01-17 13:12:59.079
1615342576470740994,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 14:37:42.819
1615342608632389632,[震源地] 種子島南東沖 [最大震度] 震度1 (2023年1月17日 21時59分頃発生) - goo天気 https://t.co/TrKkKGRUpI #Earthquake,ja,2023-01-17 14:37:50.754
1615342620129251328,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 14:37:52.756
1615342673526919168,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 14:38:05.725
1615342685803499520,"RT @ZmeenaO: Big Booty Earthquake!! 🍑🍑🍑

https://t.co/NyXG5Ymd0s https://t.co/KoTdZLy2Vy",en,2023-01-17 14:38:08.765
1615342718296756224,"RT @atlasdatex: imaginem namorar e sentir o que é descrito nos livros? um amor avassalador, um terremoto, a sensação de queda, o toque que…",pt,2023-01-17 14:38:16.397
1615342783862312967,"#DEPREM #EARTHQUAKE
ZAFER-BUCA (IZMIR)
https://t.co/fNqQ06hqSO
17.01.2023, 16:25:00 TSİ(LocalTime)
Büyüklük (Magnitude): 1.6 ML
Derinlik (Depth): 1.4 KM

#Türkiye #Turkey #Zafer #Buca #Izmır",ro,2023-01-17 14:38:31.825
